bag,bagName,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166
-1,82,0.180723,1.201888,1.420271,-0.925677,-0.163793,2.148975,-1.345445,0.385787,-1.224565,0.732433,0.003818,-0.348579,-0.050877,0.681017,0.336244,0.314568,-0.18737,1.597311,0.228993,0.785642,-0.52393,-1.398651,-0.796414,1.227753,1.09074,-0.94344,0.969726,-0.398113,1.366951,1.512616,-0.363541,-0.981748,-0.528263,1.006267,-1.135719,1.860058,1.625682,-0.221698,1.040496,0.530198,1.386909,-0.487618,0.6532,0.513309,0.147685,0.438536,1.735608,0.434325,0.600526,0.389023,-0.376427,-1.391437,-1.290121,0.044951,1.001539,0.12174,-0.743776,1.841098,2.150116,0.87811,-0.895124,-0.274553,0.254309,1.503168,1.146303,1.090442,-0.145623,1.288497,1.060232,1.585441,1.434631,0.674075,-0.266158,-0.126342,-0.26132,-0.097807,-0.985508,0.677373,-0.125668,0.036782,-0.979411,-1.39407,-0.393134,0.802428,1.042423,-1.249983,1.967269,-0.696791,-0.456679,1.393137,-0.249477,-0.510029,-1.090098,0.024796,-2.006682,1.811014,2.191534,-1.326468,1.161697,-0.978244,1.313954,-0.629175,-0.211736,0.23656,0.709234,1.717743,1.570133,1.247735,0.322771,0.091316,0.109878,-0.816519,-1.288244,-1.302991,1.407824,0.296616,1.220218,-0.75744,-0.830167,1.004576,1.43998,1.021389,1.347731,0.695623,-0.461402,1.082779,0.917719,1.264521,0.45219,-0.101461,-1.457162,0.438313,0.468103,-0.024467,0.681916,1.789092,0.018212,2.011552,-0.822468,0.327141,-0.052414,0.003394,-1.259013,-1.369238,-0.154676,-0.295417,-0.361962,1.885678,1.955789,0.816153,-1.224261,-0.166897,-1.189212,0.449397,-1.263984,-0.0431,-0.226446,1.221501,1.972687,0.171236,1.002927,0.390668,-0.323526,-0.304124,-0.168222,-1.452586
-1,82,-0.15099,0.103527,-0.907243,1.457925,-0.163793,1.333984,2.061058,0.108692,0.561125,-0.619894,0.494387,0.483209,0.235811,0.008178,0.388691,-0.436922,0.694054,-0.329331,0.388242,1.55164,0.362529,1.525949,0.486437,-0.655573,-0.604643,2.120791,0.601606,-0.037873,2.004034,-0.580151,2.250245,1.445847,0.351671,-0.576524,0.371676,0.343397,-0.549602,0.93148,-0.916569,0.369442,-0.603467,1.076736,-0.109363,0.355811,0.235715,0.449779,-0.290546,0.392168,0.183285,-0.424734,0.113204,0.752789,1.726096,0.63662,0.842096,0.538056,1.671054,-0.436836,1.819198,-0.875958,1.943859,1.468183,-1.360181,-0.173604,0.913485,0.409154,-0.145623,0.030908,-1.032389,-0.40853,-0.868021,-0.704912,0.446082,0.130139,0.173065,-0.682891,0.464833,0.149742,0.549771,2.3278,0.9319,2.072024,0.17355,0.966525,-0.903632,2.171363,0.13788,0.85906,1.448397,0.634233,1.786319,1.234222,1.382432,0.064627,-0.258503,-0.818148,1.088309,0.787733,-0.859248,1.604545,-0.087106,1.063321,0.338031,0.446076,0.163284,-0.202403,-0.738576,0.410926,0.855159,0.654767,2.108843,0.589399,0.936727,1.087682,-0.53344,0.21959,-0.672798,1.501828,1.764895,0.592472,-0.758667,1.328883,1.102082,0.667981,1.415581,-0.250134,-0.692706,-0.50109,-0.286996,0.311498,0.266255,-0.789031,-0.201383,-0.236216,-0.410003,0.236349,0.994993,0.13016,0.897095,-0.02468,-0.078745,0.636645,1.558982,1.110927,-0.154676,3.899032,-0.147042,-0.553405,-0.174698,0.455968,0.072667,0.775058,0.86866,0.323615,1.37296,1.219237,-0.321651,-0.464399,-0.884583,-0.057463,-0.531731,0.370371,0.223986,0.382549,0.297222,1.075599
-1,82,0.070152,2.017165,1.362444,-0.88595,0.04523,0.768923,-1.439288,0.662881,-1.214183,0.994619,0.059564,1.471711,0.100011,2.098783,0.926263,0.455473,-1.232981,2.101908,0.069743,0.063003,-0.099971,-1.398651,-1.052984,1.347059,1.069415,-1.659173,-1.260645,-1.008955,-0.389333,1.385525,-0.299267,0.23205,-1.24821,1.90558,-1.098034,2.20253,0.262853,-1.35034,1.678972,-0.644556,1.975778,0.611308,0.2797,1.13205,1.857981,-0.179812,2.137859,-0.465028,0.250582,0.735623,1.13112,-1.314465,-1.470669,-0.075798,0.944595,-1.495489,-1.470919,-0.764053,0.510566,1.226745,-0.905191,1.097964,-1.001406,1.360304,-0.838779,1.590054,5.575479,0.117044,1.265391,0.025641,1.82055,2.436115,0.121201,2.157558,0.887699,0.738028,-1.381056,1.416057,0.810466,0.060898,-0.430052,-1.415205,-0.544249,0.874221,1.417445,-1.486919,0.100031,-0.958523,-1.074993,1.205367,0.308913,0.02832,-1.149533,0.75502,-2.068022,1.992335,0.465192,-1.424803,1.747925,-1.392646,2.014484,-1.15808,0.542595,0.387877,1.57779,0.558174,-0.312857,-1.275974,0.790234,1.24505,0.246793,-0.535336,-0.890199,-1.261414,1.111526,0.897422,1.187008,-1.604666,-1.540217,-1.637117,1.479067,0.565843,0.979258,0.267163,0.78992,1.140732,0.879376,1.288708,0.535872,-0.834464,0.038991,1.206838,1.426683,2.238598,2.472157,1.276847,-1.314688,2.050477,-1.653398,-1.263704,-0.987172,-0.810787,-1.412722,-1.433658,-0.154676,-0.295417,-0.576881,0.175345,0.37815,-0.740777,-1.409537,-1.137835,-1.204233,2.322149,0.073596,1.65416,5.105043,2.985555,1.980898,1.2385,0.304314,-0.563274,0.371393,-0.428974,-0.857767,-1.655578
-1,82,-0.26156,0.024264,-0.097673,1.510894,-0.163793,1.203585,2.136132,0.992755,0.550743,-0.440503,0.672776,0.36266,0.477233,-0.196076,-0.030878,0.001447,0.832317,0.328174,0.473992,-0.124883,0.015654,1.731585,0.807149,0.222176,-0.849887,0.745242,1.20792,0.150078,1.229203,-0.79197,-0.21357,1.456495,-0.224286,-0.288744,0.409361,0.343397,2.062486,0.82107,-0.930449,1.964633,-0.2737,1.050879,0.124075,0.310812,0.13511,0.78706,0.067011,0.153277,-0.018606,-0.515151,-0.080071,0.752789,1.216313,1.747509,1.126815,0.474007,2.012183,-0.147375,1.307779,-0.723431,0.061271,1.432064,-2.041855,-0.226238,1.624193,0.272897,-0.145623,0.651089,-1.032389,0.829662,-0.199094,-0.490403,0.658505,-0.053061,0.032941,-0.264974,0.746111,0.114566,0.526071,0.567334,0.222311,2.209399,0.148364,1.653681,-0.832682,1.792266,-0.265847,0.815438,1.515242,-0.492387,1.716521,1.341892,0.3007,0.542591,-0.411852,-0.687193,1.782932,0.846734,-0.766686,2.230968,-0.316968,1.147946,0.338031,0.434436,-0.047651,-0.202403,0.407591,0.503905,0.08904,0.279133,0.57539,0.488173,0.732602,0.994134,-0.564091,0.019321,-0.299176,0.212162,1.705724,0.592472,-0.836841,0.33807,-0.447391,-0.631221,1.456608,-0.163205,-0.334834,-0.565587,0.173252,1.343897,0.304132,0.885663,0.102929,0.002002,-0.067191,-0.435974,0.486253,-0.726198,0.81631,-0.07057,0.171402,1.825607,2.317279,1.883966,-0.154676,-0.263276,1.643954,0.502539,-0.134246,1.757283,0.115423,1.282264,0.387989,0.197833,1.37296,1.15559,-0.051903,0.272484,0.182788,-0.301409,-0.554636,0.410964,0.350335,0.694673,0.331699,1.204776
-1,82,1.010004,1.349091,1.651576,-0.356261,-0.128956,0.508126,-1.382983,0.781636,-1.079218,0.511645,-0.096526,1.459656,0.190545,2.098783,0.952486,-0.296018,-0.368839,1.964291,0.143243,0.40987,-0.215596,-1.387227,-1.256102,1.236275,2.487565,-1.536157,0.839801,-0.492089,-0.819794,1.199125,3.342892,1.584263,-1.64818,1.33002,-0.997541,0.196623,-0.444769,-0.160358,0.860058,0.456003,1.540015,0.107095,0.108512,1.1433,1.883133,-0.449637,2.093164,-0.338557,0.371716,0.795901,1.066695,-1.325461,-1.470669,-0.148247,2.072079,-0.790954,-1.040019,1.715246,-0.452106,0.932584,-0.915259,1.278559,-1.503692,1.277593,-1.194133,0.136639,-0.145623,1.322952,0.208823,1.698004,1.62759,0.766008,0.121201,2.145345,0.649488,-0.18139,-0.950348,1.392607,0.834166,-0.07174,-0.464387,-1.383503,-0.695365,0.453723,1.235002,-1.439531,1.942036,-0.333274,-0.072322,1.142777,2.170212,1.944843,-1.220856,0.104457,-0.68788,-0.133155,-0.12728,-1.267467,1.130843,-1.103528,1.423412,1.021009,0.171822,0.329678,1.627422,0.583111,-0.263735,-1.050169,0.881129,1.325543,0.21941,-0.704046,-0.982055,-1.313385,1.38739,0.758775,2.523743,-1.058676,-1.227457,0.793241,1.293404,1.10111,0.92257,-0.506829,1.979702,1.894118,0.470379,1.272584,0.340615,-1.206128,0.360948,0.610371,1.274528,2.185661,2.434066,1.629016,0.170834,1.972626,-1.595695,-0.942476,-1.000338,-0.061224,-1.300002,-1.347765,-0.154676,-0.295417,-0.290322,1.974912,1.996241,0.723202,-1.210009,-1.239277,-1.219254,0.700961,1.079966,0.794922,-0.321651,0.339474,1.365107,0.186483,-1.092912,-0.279121,0.539858,1.44377,0.469608,1.426223
-1,82,0.512436,-0.824983,-0.863873,1.709528,-0.163793,1.551315,0.634643,0.214252,1.609699,-0.730288,0.472088,0.266221,0.100011,0.068253,0.388691,-0.436922,1.290312,-0.237586,0.571992,1.638356,0.144127,1.251768,0.700245,-0.229481,-0.860549,0.443292,0.634087,0.76092,1.573573,-0.758079,-0.363541,-0.917864,0.063693,-0.441627,0.346553,0.734793,1.45096,1.61848,-0.264214,0.394174,-0.909678,0.055381,-0.296113,0.400811,0.122534,0.416051,0.111705,0.46243,0.250582,-0.439803,-0.157381,1.687452,0.600325,0.721144,0.18155,0.153764,0.719485,-0.310983,1.774073,-0.995802,1.370022,-1.01499,0.469574,0.570792,1.293346,-0.045038,-0.145623,0.01368,1.162812,-0.360289,-0.919477,-0.98071,0.371109,-0.126342,0.103003,-0.682891,1.880015,0.255268,0.526071,2.339858,0.668665,0.803941,0.198736,1.55112,-0.903632,0.617067,-0.341546,0.088405,1.331419,0.610762,-0.621737,-0.251622,0.93072,-0.068141,-1.025248,1.246903,1.701212,2.233256,-0.766686,0.66973,-0.929932,0.026667,0.28689,0.434436,0.225324,-0.177466,-0.361978,0.33123,0.842174,0.493781,2.040385,0.623141,0.926521,0.848615,-0.27801,0.234995,-0.706009,0.814634,0.775897,0.708706,-0.866156,0.611398,0.809194,0.626517,-0.748591,1.053803,-0.884424,-0.509152,-0.482252,0.507654,-0.983696,-0.169624,-0.125305,-0.500902,-0.283036,0.524487,2.012474,0.10421,0.389304,-0.11646,0.145071,0.610798,0.964641,1.905439,-0.114399,-0.295417,-0.075402,-0.627768,-0.525285,0.525681,0.115423,0.890991,0.688408,-1.171791,-0.563347,-1.231182,-0.337518,-0.341585,0.823211,0.186483,1.300696,0.837194,-0.449874,-0.678673,-0.168222,-1.120415
-1,82,0.788863,-0.81366,-0.459088,1.193081,0.463276,0.43206,0.578337,0.702466,0.924492,-0.550897,0.639328,0.001013,0.371611,-0.111971,0.021568,-0.045521,1.40265,-0.008224,0.596492,-0.038166,-0.022888,0.577739,0.764387,-0.042,-0.679282,0.286725,0.850628,-0.633052,1.590791,-0.834334,-0.363541,-0.971101,0.079692,-0.585517,1.050004,0.612482,2.193527,0.747463,-0.500172,1.17322,-0.72124,0.042452,-0.015988,0.378311,-0.103829,0.708361,2.972158,0.195435,0.371716,-0.54529,-0.080071,0.697809,0.833975,1.916557,1.468477,0.313885,0.809256,-0.524933,0.88661,-0.821484,-0.713912,-1.01499,0.577207,-0.730022,1.538418,0.000382,-0.145623,0.564953,1.265391,0.829662,-0.597878,-0.965388,0.583532,-0.236262,0.004916,0.236527,0.96586,0.220093,0.348324,0.627624,0.073527,0.603161,-0.065716,1.151134,-0.852954,0.389609,-0.013518,0.495543,1.849466,-0.820984,-0.621737,-0.316224,0.348249,0.369993,-0.626541,1.226756,1.466266,0.58123,-0.874676,0.94921,-0.864257,-0.10027,0.325245,0.446076,0.014389,0.034498,0.997049,0.636732,0.06307,0.0779,0.465858,0.218236,0.528476,0.83822,-0.421051,0.034727,-0.15803,0.089785,0.564573,0.518504,-0.846612,1.226385,0.327346,0.267163,-0.830645,0.99585,-0.552114,-0.775203,-0.035951,1.694912,-0.377659,1.25272,0.255085,0.160813,-0.016404,-0.003767,0.64905,1.038418,1.012502,0.082396,0.184567,1.153585,0.933899,0.713671,-0.114399,-0.231134,2.145433,0.517412,0.21634,1.048531,0.044163,1.224298,0.418031,-1.157816,-0.627041,-1.220574,-0.099505,0.015692,-0.334476,0.277963,1.300696,0.776304,-0.491991,-0.865947,-0.150983,-0.972784
-1,82,-0.372131,0.205437,-0.83496,1.232807,0.498113,0.692857,0.587722,0.095497,0.789528,0.290857,0.271401,0.495264,0.688478,0.020193,0.283798,-0.32733,1.290312,0.037649,-0.310007,-0.067072,0.426766,0.49777,0.31539,0.085827,-0.892538,0.432109,0.796493,0.666944,0.626557,-0.817388,2.892979,1.520379,1.471588,-0.684441,1.075127,0.58802,2.141111,0.342624,-0.916569,0.629124,-0.615244,0.766451,0.637637,-0.015433,0.286018,-0.16857,2.003775,0.504587,-0.166659,0.298605,0.242054,0.719801,0.28171,2.037306,-0.194278,0.089715,0.782325,0.104331,0.826443,-0.42927,2.064667,1.522361,-1.001406,-0.65483,1.734475,0.227478,0.020206,-0.124138,-1.032389,-0.151244,-0.816565,-0.842811,0.558541,0.56982,0.649488,2.075364,0.649422,-0.319264,0.194277,0.41058,1.034904,0.455218,-0.078309,-0.428298,-0.569154,0.503338,0.062181,0.321055,0.378881,-0.797513,2.251644,1.428028,1.786595,0.144288,-0.258503,0.390662,1.609276,1.043404,-0.843821,0.717916,-0.174673,0.936384,0.632092,0.422796,0.088837,0.046966,3.387627,0.822689,0.244861,0.144978,0.479549,0.375699,0.906108,0.484817,-0.574308,0.912828,-0.747522,0.67343,0.767445,0.814374,-0.866156,-0.504689,-0.891447,1.331403,1.682256,0.590181,-0.040867,-0.702644,0.159305,1.694912,0.228378,1.206838,0.042067,0.571077,-0.041798,0.252356,0.710099,0.285861,0.423926,0.311845,-0.131407,0.391099,0.605987,0.724408,-0.154676,-0.295417,-0.075402,-0.196466,-0.134246,0.734821,0.984792,1.528622,1.454477,-0.389149,1.283788,1.081335,-0.051903,-0.765851,-0.777846,-1.002754,-1.619735,-0.015265,0.687265,0.819522,0.073119,1.463131
-1,82,0.401865,-0.768367,-0.849417,1.683043,0.428439,1.551315,0.568953,1.797648,0.737618,0.318455,0.204505,0.507319,0.673389,-0.027867,0.310021,-0.374298,1.28167,0.037649,0.412742,0.14972,0.426766,0.520618,0.368842,-0.357308,-0.860549,0.420925,0.80732,0.792245,1.642447,-0.402224,-0.363541,-0.864627,0.047694,-0.369682,0.333991,0.734793,1.398544,0.318088,-0.416893,0.616758,-0.803682,0.107095,0.637637,-0.094182,0.374048,-0.247269,1.899488,0.378116,1.690735,0.328744,0.242054,0.763785,0.324192,0.286449,0.18155,0.281861,0.773348,-0.210301,1.804156,-0.331217,1.400224,-1.00596,0.433696,0.510639,1.317853,-0.045038,-0.021251,-0.158592,1.132038,-0.151244,-0.816565,-0.965388,0.53355,0.557607,0.649488,1.74103,0.684582,-0.366164,0.300925,1.833423,0.977679,0.434083,-0.053123,1.561376,-0.538747,0.484383,0.024332,0.524625,1.297997,0.595114,-0.621737,-0.230088,0.895058,0.117734,-1.086588,1.226756,1.680782,1.063071,-0.859248,0.708279,-0.842366,0.06898,0.606521,0.376237,0.051613,-0.06525,3.371253,0.968799,0.465607,0.788922,2.054077,0.49942,0.926521,0.588759,-0.707132,-0.85878,-0.822247,0.682843,0.767445,0.846074,-0.71958,0.656953,0.818642,0.667981,-0.65628,1.111756,-0.015305,-0.267287,0.159305,0.487006,-1.021573,-0.215506,-0.064442,0.491671,-0.117978,0.188326,0.638875,0.220986,0.354682,0.311845,-0.170904,0.365252,0.59574,0.745881,-0.154676,-0.295417,-0.505242,-0.181594,-0.120762,0.734821,0.129675,0.934466,0.628324,-1.157816,-0.486913,-1.220574,-0.13124,-0.83284,0.650789,0.216976,1.300696,0.877787,-0.407758,-0.678673,-0.202699,-1.175777
-1,82,0.014867,1.937902,1.420271,-0.899192,0.184579,1.06232,-1.42052,0.544126,-1.432203,0.925623,0.527835,0.36266,-0.005611,2.218933,1.175382,-0.014209,-1.060152,1.337368,0.155493,0.698926,-1.243375,-1.398651,-1.127817,1.253319,2.050391,-1.234207,-1.358089,-0.946305,-0.19993,1.072033,-0.320692,0.23205,-1.296206,0.709494,-1.085472,2.153606,-0.470978,-1.338072,1.651212,-0.669287,1.964001,0.650094,0.139637,1.79579,1.619043,0.314867,2.331536,-1.027124,0.600526,0.81097,-0.556817,-1.424425,-1.353843,-0.631242,0.887651,0.057691,-1.461941,-0.789224,0.676025,1.041532,-0.915259,1.061845,-1.073161,1.30767,-0.924554,1.453796,-0.145623,0.099817,1.265391,0.041721,1.833414,2.482081,0.196173,1.754517,0.355227,-0.097807,-1.407426,1.990589,0.087629,-0.349074,-1.517324,-1.404637,-0.670179,0.77166,1.376902,-1.401622,-0.164915,-0.769494,-1.191972,1.307076,0.11115,0.092922,-1.173308,0.303609,-2.037352,1.992335,0.516267,-1.434636,1.778779,-1.383009,1.981647,-1.200392,0.389172,1.202658,1.900397,0.408552,-0.689455,-0.571992,0.842174,0.923078,0.123569,-1.300155,-1.461751,-1.375751,1.356738,0.635533,2.374294,-1.454048,-1.489499,-1.615984,1.185914,1.044166,1.291043,0.156593,0.800177,1.140732,0.751564,0.974284,0.759022,-0.865436,0.114746,1.310072,-0.749143,1.3519,2.357886,1.180801,-1.314688,2.050477,-1.099445,0.174175,-0.276229,-0.797863,-1.402474,-1.433658,-0.154676,-0.311488,-0.290322,0.1456,0.297245,-0.787253,-1.409537,-1.166818,-1.204233,2.336125,0.086335,1.643552,-0.289916,0.227825,1.307633,1.314733,0.24705,-0.664758,0.392451,-0.428974,-0.909483,-1.618671
-1,82,-0.427417,0.012941,-0.444632,1.232807,0.428439,0.692857,0.568953,0.715661,0.945256,-0.537098,0.628179,-0.011042,0.371611,-0.111971,0.034679,-0.108145,1.419933,-0.038805,0.608742,-0.081525,-0.035735,0.577739,0.753697,-0.493658,-0.892538,0.286725,0.850628,-0.633052,0.609338,-0.851279,2.785856,1.520379,1.487587,-0.576524,1.062566,0.58802,2.149847,0.75973,-0.861049,1.17322,-0.285478,0.792308,-0.000425,0.367061,-0.116405,0.674633,2.95726,0.209487,0.398635,-0.54529,-0.080071,0.697809,0.844596,1.928632,-0.194278,0.313885,0.809256,-0.524933,0.826443,-0.821484,2.0546,1.513331,-1.001406,-0.677388,1.734475,0.182058,-0.145623,0.599407,-0.704135,0.845742,-0.44351,-0.827489,0.583532,-0.248475,0.032941,0.152944,0.96586,0.196642,0.336474,0.65174,0.084972,0.603161,-0.065716,-0.848796,-0.86309,0.389609,0.049565,0.553706,0.378881,-0.797513,2.216745,1.428028,1.798482,0.343439,-0.227833,0.420883,1.609276,0.571396,-0.859248,0.94921,-0.076161,0.978696,0.338031,0.457715,0.026797,0.009561,0.947927,0.623449,0.050085,0.0779,0.452166,0.206989,0.538682,0.83822,-0.461919,0.050132,-0.872063,0.080372,0.55612,0.507938,-0.866156,-0.504689,-0.891447,1.331403,1.671999,0.561204,-0.539333,-0.775203,-0.049898,1.694912,0.228378,1.218308,0.239869,0.160813,-0.016404,0.012241,0.659225,1.025443,1.012502,0.097693,0.184567,1.166509,0.933899,0.713671,-0.114399,-0.215064,2.288712,0.547156,0.229825,1.048531,1.013296,1.499638,1.469498,-0.193488,1.296527,1.081335,-0.115373,-0.051298,-0.408371,-0.97226,-1.505208,0.025328,0.687265,0.819522,0.073119,1.500038
-1,82,-0.15099,0.21676,-0.690394,1.431441,0.219416,1.312251,0.5408,1.098315,0.664944,-0.095522,0.527835,0.422935,0.582856,-0.232121,0.087126,0.11104,1.056993,0.312883,0.437242,-0.428391,0.131279,0.577739,0.689555,-0.382874,-0.732596,0.376192,0.926417,0.385017,2.021253,-0.402224,2.464489,1.456495,0.303675,-0.387668,0.384238,0.318935,-0.558338,0.293552,-0.916569,0.876441,-0.285478,1.050879,0.357512,0.209564,0.160261,0.449779,0.931106,0.265697,-0.058984,-0.274038,-0.028531,0.796774,0.557843,1.578461,0.876262,0.602104,0.818233,-0.071863,1.819198,-0.516429,1.943859,1.486242,-1.360181,-0.113451,0.901231,0.454574,0.020206,-0.10691,-1.032389,0.315088,-0.597878,-0.720235,0.633514,0.008005,0.327202,2.158947,0.798851,-0.131662,0.537921,0.675855,0.63433,0.48692,0.186143,1.007549,-0.761732,0.370654,0.264045,1.426146,1.48182,0.610762,1.879384,1.234222,1.334883,0.409823,-0.289173,-0.878588,1.057664,0.964736,-0.936384,0.804651,0.022351,1.042165,0.478669,0.446076,0.001981,0.071903,3.747851,1.47354,0.024115,0.225471,0.493241,0.578151,0.926521,0.879797,-0.778652,0.034727,-0.764128,0.456917,0.72518,0.867208,-0.582775,1.340271,1.092634,0.654159,1.446351,-0.221158,-0.18146,-0.331785,0.187199,0.259878,0.266255,-0.811972,-0.018796,-0.024467,-0.079888,-0.32392,0.465904,0.143135,0.493171,0.005913,0.039746,0.675416,0.677718,0.681461,-0.074122,4.107951,3.076751,0.249707,0.202856,0.932342,0.044163,0.789549,0.793555,0.295664,1.360221,1.229845,-0.083638,-0.274596,-0.84353,-0.179436,-0.646258,0.309481,0.202928,0.320124,0.279983,1.038691
-1,82,-0.26156,-0.009706,-0.603655,1.524137,-0.024445,1.203585,0.60649,0.92678,0.799909,0.070069,0.472088,0.507319,0.673389,-0.208091,0.323133,-0.436922,1.28167,0.25172,0.388242,0.626662,0.015654,0.589163,0.796459,-0.732269,-0.849887,0.219625,0.893936,-0.445101,1.229203,-0.775025,-0.21357,1.456495,-0.224286,-0.378675,0.3968,0.343397,2.062486,0.673855,-0.333613,1.024831,-0.309032,1.050879,0.497575,0.164564,0.248291,0.281139,2.852972,-0.085613,0.627444,-0.032925,0.035894,0.774781,0.664048,0.020801,1.126815,0.474007,0.836187,-0.386495,1.32282,-0.538219,0.091473,1.441093,-2.041855,-0.226238,1.624193,0.272897,-0.145623,0.375453,-0.498976,0.540214,-0.546422,-0.750879,0.646009,0.203419,0.481338,-0.264974,0.95707,-0.237188,0.537921,2.134872,0.290981,0.560891,0.211329,1.663937,-0.690783,0.389609,0.125264,-0.057002,1.515242,-0.468915,1.728154,1.341892,0.312587,0.343439,-0.381182,-0.697267,1.782932,0.758232,-0.79754,0.891387,-0.065215,1.12679,0.580951,0.480995,0.039205,-0.563989,-0.149119,0.477339,0.569488,0.668183,2.054077,0.555657,0.804046,0.890192,-0.850172,-0.242568,-0.490139,0.240403,0.674462,0.708706,-0.856384,0.326682,-0.447391,-0.631221,1.456608,-0.192182,-0.104773,-0.517214,0.215093,1.343897,0.304132,0.874193,-0.155736,0.015236,-0.206856,0.508479,0.92377,1.648248,0.689362,-0.11646,0.092408,0.908039,0.831427,0.670725,-0.154676,-0.295417,-0.648521,0.353815,0.175888,0.990437,0.129675,1.282264,0.40301,0.100003,1.37296,1.15559,-0.099505,-0.430904,0.010367,-0.209929,-0.554636,0.410964,0.329277,0.694673,0.331699,1.204776
-1,82,-0.15099,-0.043676,0.928746,1.457925,-0.163793,1.333984,0.615875,0.108692,0.685708,-0.68889,0.505536,0.434989,0.160367,0.020193,0.401802,-0.389954,0.365681,-0.283458,0.449492,1.638356,0.259752,0.474921,0.58265,-0.621485,-0.540666,0.588675,0.525817,0.839233,2.004034,-0.60557,2.014575,1.424553,0.36767,-0.585517,0.371676,0.294472,-0.549602,2.403622,-0.222574,1.32161,-0.485693,1.12845,-0.2183,0.378311,0.197988,0.472265,0.513956,0.378116,0.169826,-0.439803,0.023009,0.609841,0.547222,0.672845,0.842096,0.2018,0.6746,-0.15996,1.819198,-0.930433,1.943859,1.441093,-1.288426,-0.158566,0.888978,0.454574,-0.145623,3.097359,-1.032389,2.051774,-0.031863,0.336989,0.421091,0.044646,0.131028,-0.682891,0.842801,0.220093,0.549771,2.3278,0.828895,0.476353,0.198736,0.966525,-0.913768,0.664454,-0.265847,0.306515,1.448397,0.642057,1.646722,1.212688,1.382432,0.038073,-0.197163,-0.798001,1.088309,0.797566,0.745166,0.689004,-0.327914,1.084477,0.299675,0.422796,0.163284,-0.152529,-0.591212,0.384361,0.933069,0.641352,2.136226,0.611893,0.936727,0.765461,-0.390399,0.204185,-0.697706,0.899357,0.78435,0.655873,-0.768438,1.328883,1.102082,0.640338,1.364297,-0.337064,-0.769393,-0.517214,-0.370677,0.311498,0.285194,-0.789031,-0.216598,-0.328856,-0.359216,2.925637,1.70723,1.323871,0.250816,-0.085867,0.000249,2.148695,0.759696,0.745881,-0.114399,3.866891,-0.075402,0.472794,-0.457864,0.676727,0.072667,0.746075,0.883681,0.547227,1.37296,1.229845,-0.305783,-0.453234,-0.884583,0.201729,-0.382846,0.431261,0.18187,0.320124,0.31446,1.020237
-1,82,1.06529,1.337767,1.651576,-0.316534,-0.094119,0.660257,-1.317292,1.124705,-1.297238,0.925623,-0.297213,0.097452,-0.035789,0.272508,0.323133,-0.624795,-0.30835,0.572827,-0.346757,0.14972,-0.15136,-1.398651,-0.95677,1.30445,2.604856,-0.048774,0.839801,0.588631,-0.888668,1.139815,3.171497,1.584263,-1.664179,1.258075,-0.997541,0.196623,-0.401089,-0.160358,0.846178,0.468369,1.540015,0.132952,0.139637,-0.24043,0.185412,-0.730705,2.137859,-0.394766,0.304419,0.780831,0.113204,-1.391437,-1.2795,0.600395,2.106246,1.690931,-0.788662,1.690075,-0.226479,1.128691,-0.915259,1.269529,-1.539569,1.300151,-1.108358,0.136639,-0.145623,1.322952,0.198565,1.714085,1.62759,0.766008,0.008742,0.362193,0.803624,-0.348557,-1.055828,0.079391,-0.161217,0.072956,-0.796291,-1.383503,-0.367948,0.515259,1.397173,-1.126777,1.942036,2.429452,-0.356412,1.166248,2.112047,1.966377,-1.232743,0.170841,-0.71855,-0.032421,0.158741,-1.2773,1.130843,-1.093891,1.412466,1.063321,0.401957,-0.345426,0.039205,0.046966,-0.705829,-0.678254,0.816204,0.051069,0.3974,-0.692799,-1.206594,-1.334174,1.244349,0.943638,2.523743,0.052131,-0.601937,0.772107,1.303176,1.226385,0.979258,-0.548293,1.959188,1.894118,0.470379,1.216149,0.187199,-1.102888,0.360948,0.656253,0.361594,0.478437,0.567646,1.613008,0.170834,1.959651,-0.84555,0.265955,-0.486879,-0.035377,-1.300002,-1.347765,-0.154676,-0.295417,0.282797,1.974912,1.996241,0.723202,-1.210009,-1.224785,-1.219254,0.700961,1.092705,0.784314,-0.385121,-0.732356,1.439002,0.186483,-1.081459,-0.218231,0.581974,1.44377,0.469608,1.444677
